brand,menu,star,review
육회한연어-건대점,"혼술세트8/1,육회비빔밥/2",5,🙇🏻🙇🏻🙇🏻🙇🏻🙇🏻🙇🏻🙇🏻🙇🏻🙇🏻🙇🏻
육회한연어-건대점,"혼밥세트 4/1(메뉴 선택(연어초밥3pcs,육회초밥3pcs)),혼술세트4/1(초밥 선택(육회초밥))",4,"딴건 다 맛있었는데요 ㅠㅠ
전엔 안그랬는데 복불복인지 오늘 연어 상태 너무 안좋네요
비린내나고 상한건지 오래된건지 냄새나서 못먹겠네요
딴 건 맛있어요"
육회한연어-건대점,연어초밥（6pcs）＋육회초밥（6pcs）/1,5,"사실 큰 기대도 없었고 리뷰 쓸 생각도 없었는데 너무 맛있어서 사진 찍고 리뷰 씁니다.
초밥에 있는 육회는 말할 것도 없는데 의외로 서비스로 주는 소고기 무국이 엄청 맛있었어요 다음에 주문할 때에는 무국을 추가로 시켜야겠어요. 잘 먹었습니다."
육회한연어-건대점,육회 180g/1(사이드 추가선택(무국추가)),5,육회는 여기서만 먹어요~ 모든 쏘스를 버무려서 먹어도 맛있어요~^^
육회한연어-건대점,육회＋육사시미/1,5,"전에 육회를 맛있게 먹어서 또 시켜 먹었어요.
이번에도 만족!입니다.
함께한 이도 맛있대서 더 기분이 좋네요~"
육회한연어-건대점,육회＋연어/1(사이드 추가선택(주먹밥)),5,신선하고 맛있어요!!
육회한연어-건대점,혼술세트6/1(사이드 추가선택(주먹밥)),5,혼술 안주로 아주 푸짐하게 좋네요 좋아
육회한연어-건대점,"혼밥세트 1/1(메뉴 선택(육회초밥3pcs,초새우초밥3pcs))",4,굳굳 맛있다 냠냠
육회한연어-건대점,육회비빔밥/1(사이드 추가선택(날치알주먹밥)),5,미니도 괜찮은양인데 메인은 진짜배부름
육회한연어-건대점,"혼밥세트 2/2(메뉴 선택(연어초밥2pcs,육회초밥2pcs,초새우초밥2pcs)),육회혼술세트 /1(메뉴 선택(육회90g ＋ 육회90g),사이드 추가선택(날치알주먹밥))",5,"두번째시켜요.
너무맛있고,양도 푸짐해요~

또 주문할께요~"
육회한연어-건대점,혼술세트1/1,4,배달 빨랐습니다..~
육회한연어-건대점,"혼밥세트 2/1(메뉴 선택(연어초밥3pcs,육회초밥3pcs))",5,맛있게 잘 먹었습니다.
육회한연어-건대점,"혼밥세트5/1(메뉴 선택(연어초밥3pcs,육회초밥3pcs))",5,너모맛나게먹었어요 지금또주문하러갑니드아
육회한연어-건대점,혼밥세트 2/1(메뉴 선택(연어초밥6pcs)),5,"구성이 너무 좋구요
맛도 좋아요"
육회한연어-건대점,"육회 180g/1(추가선택(육회 100g추가)),육회＋연어＋육사시미/1",5,"새벽에 맛있는 음식을 먹을수있게 해주셔서 감사합니당ㅎㅎ
잘 먹었습니다 다음에도 잘 부탁드려요ㅎㅎ"
육회한연어-건대점,"혼밥세트 2/1(메뉴 선택(연어초밥3pcs,육회초밥3pcs),사이드 추가선택(날치알주먹밥))",5,새벽에도 믿고주문하는 몇 안되는 곳
육회한연어-건대점,혼밥세트 2/1(메뉴 선택(연어초밥6pcs)),5,김치전 감사해욥 맛있게 잘 먹었어욥
육회한연어-건대점,혼술세트11/1,5,맛있어요 깔끔하고 냄새안나요
육회한연어-건대점,"혼밥세트 2/1(메뉴 선택(연어초밥3pcs,육회초밥3pcs))",5,"정말 맛있었어요!!! 사진에 초밥은 먹어서 못찍었네요 ㅠ
김치전 서비스도 감사합니다 ◡̎"
육회한연어-건대점,혼술세트1/1,5,"연어가 좀 비릿해서 맛에서 별 하나 뺐어요.
하지만 전체적으로는 대만족입니다.

리뷰에, 소스에 진심이라 감동했다는 말이 있었는데
왜 감동하셨는지 알겠더라고요.
연어에 타르타르소스랑 케이퍼까지
육회의 흑임자 소스도 꿀맛.

다음에도 시켜 먹을 듯요."
육회한연어-건대점,육회혼술세트 /1(메뉴 선택(육회90g ＋ 고추장육회90g)),5,맛있어요 또 시킬게요!
육회한연어-건대점,혼밥세트 2/1(메뉴 선택(연어초밥6pcs)),5,맛있게 잘 먹었습니다!!
육회한연어-건대점,"혼술세트1/1(추가선택(육회 50g추가,연어 3pcs추가))",5,먹을때마다 너무 맛있어요 😆
육회한연어-건대점,"혼밥세트 2/1(메뉴 선택(연어초밥3pcs,육회초밥3pcs))",5,맛있게 잘 먹었습니다.
육회한연어-건대점,"혼술세트1/1,연어초밥（6pcs）＋육회초밥（6pcs）/1",5,맛있어요 야식으로 잘먹었습니다
육회한연어-건대점,"혼밥세트 2/1(메뉴 선택(연어초밥3pcs,육회초밥3pcs))",5,맛있어요 양도 푸짐하고 좋아요!!
육회한연어-건대점,혼술세트1/1(사이드 추가선택(날치알주먹밥)),5,양도많고 엄청 배부르게 잘먹었어요!! 다음에 또 시킬게요~~
육회한연어-건대점,"혼술세트1/1,연어초밥（6pcs）＋육회초밥（6pcs）/1",5,맛있게 잘 먹었습니다
육회한연어-건대점,"혼술세트2/1,초새우초밥（6pcs）/1",5,너무 맛있어요 👍👍👍👍👍👍👍
육회한연어-건대점,"혼술세트1/1,처음처럼/2",5,"혼술이라 생각했던것보다 
소스하나하나에 더 감동이여서 
한번더 시켯어요 
감사해요"
육회한연어-건대점,혼술세트1/1(사이드 추가선택(날치알주먹밥)),5,"너무 맛있게 먹었어요!
배송시간도 상당히 빠르고 
육회랑 연어도 맛이 좋았어요
날치알주먹밥이랑 리뷰이벤트로 김치전도 주문했는데
너무 맛있어서 배불러서 힘들었어요
앞으로 자주 주문할거 같아요"
육회한연어-건대점,"혼밥세트 2/1(메뉴 선택(연어초밥3pcs,육회초밥3pcs))",5,"이틀연속 먹었는데 오늘 엄청 비빔밥이 비리네요 ㅠㅠ

별은 다섯개 드리지만 좀 심각했습니다."
육회한연어-건대점,혼술세트1/1,5,급하게 먹느라 사진도 못찍었네요...식단 중에 건강하게 맛있게 먹을 수 있어서 좋아요~!
육회한연어-건대점,연어초밥（6pcs）＋육회초밥（6pcs）/1,5,"전에 시켜먹고 가서먹다가 오랜만에 시켜먹었는데 여전히 맛있습니다!!!!잘먹었습니다. 
내일또시켜먹을게요~~~~~^^"
육회한연어-건대점,"혼밥세트 2/1(메뉴 선택(연어초밥3pcs,육회초밥3pcs))",5,배부르게 잘먹어써요 또 시킬께요
육회한연어-건대점,"혼밥세트 2/1(메뉴 선택(연어초밥3pcs,육회초밥3pcs))",5,항상 맛있게 먹고있습니다
육회한연어-건대점,"혼밥세트 2/1(메뉴 선택(연어초밥2pcs,육회초밥2pcs,초새우초밥2pcs),사이드 추가선택(날치알주먹밥))",5,이곳을 이제야알다니 . . . . . 자주시킬거에여
육회한연어-건대점,혼밥세트 2/1(메뉴 선택(연어초밥6pcs)),5,혼자 먹기 딱 좋구 맛있어용
육회한연어-건대점,육회 180g/1,5,굿굿쓰~! 입니다
육회한연어-건대점,"연어초밥（6pcs）＋초새우초밥（6pcs）/1,새우튀김＋샐러드/1",5,맛있게  잘먹었습니다   샐러드  빵새우튀김도    넘넘  맛있어요♡♡♡♡♡♡♡
육회한연어-건대점,혼밥세트 1/1(메뉴 선택(연어초밥6pcs)),5,잘 먹었습니다. 맛있어요
육회한연어-건대점,"연어초밥（6pcs）＋육회초밥（6pcs）/2,타코와사비 육회 180g/1",5,맛있게 잘 먹었습니다.
육회한연어-건대점,혼밥세트5/1(메뉴 선택(육회초밥6pcs)),5,육회 생각나면 찾게 되는 곳
육회한연어-건대점,"혼술세트5/1(덮밥 선택(꼬마참치덮밥)),환타파인 355mL/2",5,"언제나 맛있고 믿고먹는 육회한연어
육회비빔면도 진짜 맛있었는데 담엔 육회비빔면시켜먹을께요~잘먹겠습니다"
육회한연어-건대점,"육회 180g/1,연어사시미 18pcs/1",5,너무맛있습니다 또시켜먹을꺼예요!!
육회한연어-건대점,"연어회빔밥/1,생연어초밥（6pcs）/2,연어사시미 18pcs/1",5,"연어 메뉴를 싹 주문해 본 것 같은데 사시미, 초밥, 회덮밥 세가지 다 너무 만족스러웠습니다. 비린내나 잡내에 민감한 편인데도 그런걸 못느끼고 맛있게 먹은걸 보면 기본적으로 좋은 연어를 쓰시고 식자재 관리에도 많은 노력을 하고 계신게 느껴졌어요.

서비스 김치전도 넘 맛있어서 메뉴를 다시 살펴봤는데 사이드로 판매하는 메뉴는 아니군요 ㅠㅠ 주문하시는 분들 꼭! 리뷰 약속 남기시고 김치전도 같이 맛보세요 ㅎㅎ"
육회한연어-건대점,혼술세트3/1,5,맛있게 먹었습니다
육회한연어-건대점,혼술세트1/1,5,너무 맛있어서 매일 시키는 중....
육회한연어-건대점,"혼밥세트5/1(메뉴 선택(연어초밥2pcs,육회초밥2pcs,초새우초밥2pcs))",1,아직도착도 안했는데 무슨 리뷰인지요???
육회한연어-건대점,혼밥세트 2/1(메뉴 선택(연어초밥6pcs)),5,정말 맛있어요!! 구성너무 좋고 가격도 괜찮으편이예요!!
육회한연어-건대점,"혼밥세트 2/1(메뉴 선택(연어초밥3pcs,육회초밥3pcs))",5,맛있어요!! 양도 푸짐해서 자주 시켜먹을듯요
육회한연어-건대점,"혼밥세트5/2(메뉴 선택(연어초밥3pcs,육회초밥3pcs))",4,맛잇엇습니다. 잘먹엇어요
육회한연어-건대점,"혼술세트11/1(추가선택(육회 50g추가,연어 3pcs추가,참치 3pcs추가,김추가),사이드 추가선택(무국추가))",4,"서비스랑 음식이 깔끔해서 너무 좋아요 
잘먹었습니다^^"
육회한연어-건대점,"혼밥세트5/1(메뉴 선택(연어초밥2pcs,육회초밥2pcs,초새우초밥2pcs))",5,"최고입니당 ㅎㅅㅎ 연어, 육회 짱조하요"
육회한연어-건대점,혼밥세트 2/1(메뉴 선택(연어초밥6pcs)),5,맛있어용 잘먹었습니당
육회한연어-건대점,"혼술세트1/1,육회초밥（6pcs）/1",5,늘 빠르게 배달해주시고 신선해서 자주 시켜먹어요~! 리뷰 서비스로 주신 김치전도 맛있어요!
육회한연어-건대점,육회 180g/1(추가선택(육회 100g추가)),5,"이번이 두번째인데도 역시 맛있네요!
소고기무국도 맛있고 육회도 맛있고 정말 만족스러웠습니다~"
육회한연어-건대점,"혼술세트1/1,생연어초밥（6pcs）/1",5,폰 알림이 집중모드를 켜놓아서 그렇게 빠르게 놓고 가신지도 몰랐네요 감사히 먹었습니다!
육회한연어-건대점,혼술세트1/1,5,너무너무 맛있고 신선했어요 비린내 하나도 안나고 고소하고ㅠㅠ 오래오래 번창하세요!!
육회한연어-건대점,육회＋연어/1(사이드 추가선택(무국추가)),2,"배달아저씨가 음식을 바닷에 두고 결재를 해달라 하는데 참 어이가 없더라구요...
배달아저씨가 매장이미지를 다 깍아 드시네요..."
육회한연어-건대점,육회＋연어/1,5,잘먹었습니다. 푸짐!
육회한연어-건대점,혼밥세트 1/1(메뉴 선택(연어초밥6pcs)),5,너무너무너무 맛잇어요****
육회한연어-건대점,혼술세트4/1(초밥 선택(육회초밥)),5,새벽에 먹기 쵝오 ㅎ 먹다 찍엇어요
육회한연어-건대점,혼술세트11/1,5,너무~~~ 맛있었습니다~~ 근데 소스는 추가하는건가요~~~??^^
육회한연어-건대점,혼술세트11/1,5,"맛있어요
재주문해서 먹는건데 역쉬나
근데 양이 좀 아쉬웠어요"
육회한연어-건대점,"혼밥세트5/1(메뉴 선택(연어초밥3pcs,육회초밥3pcs))",4,예상치 못한 김치전 맛집..!! 리뷰 감사합니다 김치전부터 옴뇸뇸 먹엇서요ㅎㅎ 초밥보다는 덮밥이 더 맛있습니다!! 덮밥 먹을 때에는 고추장은 절반만 넣는 걸 추천드려요~
육회한연어-건대점,혼밥세트 2/1(메뉴 선택(연어초밥6pcs)),5,맛있게 잘 먹었어요
육회한연어-건대점,육회＋참치/1,5,깔끔하고 맛있어서 자주 시켜먹음 굿굿
육회한연어-건대점,혼밥세트 2/1(메뉴 선택(연어초밥6pcs)),5,왕왕 다 맛나요!!!!! 양도 푸짐해서 배부르게 잘 먹었숩니당 :>
육회한연어-건대점,혼술세트1/1,5,진짜 존맛 앞으로 자주 시켜먹을듯
육회한연어-건대점,"혼술세트4/1(초밥 선택(육회초밥),사이드 추가선택(무국추가)),연어회빔밥/1",5,도착 예정시간 30분 전에 도착해서 미리 먹고 리뷰남기네요. 맛있게 잘 먹었습니다
육회한연어-건대점,"혼술세트1/1,간장새우5pcs＋주먹밥/1",5,항상 서울오면 먹는거 같아요 넘나 좋음 김치전도 생각외로 너무 맛있어서 좋았어요 짱짱짱 !!!
육회한연어-건대점,"육회비빔밥/1,육회 180g/1",5,처음 이렇게 먹어봤는데 물리지도 않고 맛있었어요 양도 엄청 많았어요 감사합니다😆😄
육회한연어-건대점,"육회비빔밥/1,생연어초밥（6pcs）/1",4,"여기저기 먹어본 육회,연어 전문점이랑 비교해보면 양이나 상태는 좋았습니다. 
소스는 매운양념 보다는 과일이랑 간장을 베이스로 만든 느낌이랄까. 
달짝지근하고 부담 없이 먹을수 있는 맛 이었습니다. 
주로 매운 양념 먹다가 달달한 소스에 비벼 먹으니 색다르고 부담없이 맛있게 먹었습니다. 
아이들도 이 소스라면 잘 먹지 않을까 생각이드네요.
번창하시고 맛있게 잘 먹었습니다."
육회한연어-건대점,육회＋연어/1,5,맛있고 양도 괜찮아요
육회한연어-건대점,혼술세트1/1(사이드 추가선택(문어튀김＋샐러드)),5,와 진짜 맛있어요 ㅠㅠ 새우튀김 없어서 문어튀김으로 재주문했는데 진짜 맛있는거 같아여!!! 육회랑 연어도 술안주로 딱이에요!! 리뷰이벤트 김치전도 맛있어용 최고최고!! 담에 또 시킬게요!!!!
육회한연어-건대점,"육회＋연어/1(사이드 추가선택(공기밥,날치알주먹밥))",5,맛잇엇습니다 ㅎㅎ 회가 진짜 부드러워요
육회한연어-건대점,육회 180g/1,5,맛있게잘먹었습니다  서비스김치전감사여
육회한연어-건대점,"꼬마육회비빔밥/1,육회 180g/1(추가선택(육회 100g추가))",5,너무 맛있었네요.. 양 좀 많이 주세요
육회한연어-건대점,연어초밥（6pcs）＋육회초밥（6pcs）/1,5,맛있게 잘 먹었습니다 ! 감사합니다
육회한연어-건대점,혼밥세트 1/1(메뉴 선택(연어초밥6pcs)),5,맛있게 잘먹었습니다~   육회비빔밥 시킬려다 실수해서 연어로 먹었는데 맛있게 먹었어요ㅎㅎㅎ
육회한연어-건대점,"생연어초밥（6pcs）/2,육회＋연어/1",5,완전맛있습니다 재주문 각!!
육회한연어-건대점,"혼술세트5/1(덮밥 선택(꼬마참치덮밥),추가선택(연어 3pcs추가),사이드 추가선택(무국추가,공기밥))",4,"잘 먹었습니다.
다음에 서비스 팍팍주세요^^"
육회한연어-건대점,혼술세트1/1(추가선택(육회 50g추가)),5,"제가 생각했던 육회여서 정말 맛있게 먹었어요! 
다른데는 이런 맛이 안나는데 여긴 진짜 ㅠㅜㅠㅠ 너무 좋았어요"
육회한연어-건대점,모듬초밥/2,5,"육회에서 고소함이 몰려오는게 너무 맛있었어요
그냥 모둠초밥시켜서 종류가 많을 줄 알았는데 세 종류라 당황했지만 짭짤하고 달고 고소한 밸런스가 너무 좋았습니다"
육회한연어-건대점,혼술세트1/1,5,"오랜만에 주문인데
전보다는 좀 그랬지만(신선도)
그래도 맛있게 잘 먹었습니다~~"
육회한연어-건대점,"혼밥세트 2/1(메뉴 선택(연어초밥6pcs)),육회 180g/1,참이슬 후레쉬/1",5,크 육회비빔 존맛탱
육회한연어-건대점,혼술세트1/1,5,늘 맛있게 먹고있어요~ 신선하고 배달도 빨라서 너무 좋아요ㅎㅎ
육회한연어-건대점,"혼술세트6/1(추가선택(참치 3pcs추가,연어 3pcs추가)),연어초밥（6pcs）＋육회초밥（6pcs）/1",5,"오랫만에 배달 시켰는데 맛이가 넘 좋아용^^
또한 배달도 엄청 일찍 왔어요~~~~^^감사해용~"
육회한연어-건대점,육회혼술세트/1(메뉴 선택(육회90g ＋ 고추장육회90g)),5,"너무 맛잇게 잘먹엇습니다^^
개인적으로 고추장 육회 너무 맛잇어요"
육회한연어-건대점,"혼밥세트 1/1(메뉴 선택(육회초밥6pcs),사이드 추가선택(날치알주먹밥))",5,"우연히 발견했는데 양도 많고 맛있는밥집, 육회는 야들야들하면서 고소하고 연어도 느끼하지않고 살살녹음, 넘모좋아요"
육회한연어-건대점,"생연어초밥（6pcs）/1,연어초밥（6pcs）＋육회초밥（6pcs）/1",5,가격대비 양도 많고 맛도 있는데 밥이 너무 떡같아서 좀 아쉽네요 :(
육회한연어-건대점,혼술세트6/1(추가선택(참치 3pcs추가)),5,"항상맛나고좋아요~^^근데 이제 계란노른자랑 김 은 없어진건가요? 치즈조각잘라서주는것도없구. 노른자는진짜아쉽네요ㅜㅜ
그래도잘먹었어요"
